,index_x,id,app_name,ads,end_user,freemium,pay_per_use,subscription_flatrate,monthly_price,yearly_price,free_or_only_lifetime,test_period,welcome_discount,index_y,Unnamed: 0,at,content,content_nonstop,score,price_category,sentiment
1830,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1830,1830,2021-03-03 16:38:15,The data base for selecting food is better on My Fitness Pal. Its bothersome that this app doesn't synch with My Fitness Pal,data base select well pal bothersome synch pal,3,2,neutral
1831,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1831,1831,2021-03-02 20:32:05,App won't let you go back and change anything or have the accurate information on items and you can't fix it!,let go back change anything accurate information item fix,1,2,negative
1832,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1832,1832,2021-03-02 16:23:51,"This is fairly easy to use with posting food on daily planner. However, food list is poor and confusing. Takes ages to input homemade meals and there is no consistency in the quantities used e.g cups, grams, ounces, individual portions or huge amounts. In addition, some foods e.g Tesco cream 1 litre shows as 0 calories. I'm not convinced that calories are accurate because of the huge diversity in the food lists.",fairly easy post daily planner however list poor confusing take age input homemade consistency quantity eg cup grams ounce individual portion huge amount addition eg tesco cream 1 litre show 0 convince accurate huge diversity list,3,2,neutral
1833,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1833,1833,2021-03-01 06:18:47,"Foods of the same type, like white bread, differs in Carbs. One slice white bread says zero carbs, and the other selection of white bread many carbs. I've noticed this with many types of food. The carbs count differ a lot with certain foods. I know it depends the make and store where you buy it, but some foods have a uge difference.",type like white bread differ carbs one slice white bread say zero carb selection white bread many carb notice many type carbs count differ lot certain know depend store buy uge difference,2,2,negative
1834,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1834,1834,2021-02-28 03:48:46,My first two weeks of this app were great and then...now it's all glitchy and freezes on me and kicks me off...what's up with that,first two week great glitchy freeze kick,3,2,neutral
1835,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1835,1835,2021-02-27 13:02:42,Great app a little difficult to understand when imputing new items but once you figure it out it's easy.,great little difficult understand impute new item figure easy,4,2,positive
1836,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1836,1836,2021-02-25 14:22:37,"Nice interface, but the database is a terrible mess. When I search for a food there are dozens of entries for the exact same thing and 90% of them have wildly different calorie data that are flat out wrong. They clearly are relying on crowd sourcing data from idiots who don't understand numbers or units. The app would otherwise be quick and convenient. Works much faster than the FitBit app. I'll have to spend a lot of up front creating my own food entries with accurate numbers.",nice interface database terrible mess search dozen entry exact thing 90 wildly different datum flat wrong clearly rely crowd source datum idiot understand number unit would otherwise quick convenient work much fast fitbit spend lot front create entry accurate number,3,2,neutral
1837,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1837,1837,2021-02-20 19:49:11,Some of the calories don't add up correctly; some of the words are chopped off;can't figure out how to get back to previous day to add food items,add correctly word chop offcant figure back previous day add item,3,2,neutral
1838,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1838,1838,2021-02-18 03:12:21,It never gave me the wrote calories and I used it for like two days something that was like 80 calories it was counting it as like 100 and something.,never give write like two day something like 80 count like 100 something,1,2,negative
1839,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1839,1839,2021-02-13 23:47:36,The app is so user-friendly. The help it gives me in tracking what I eat to avoid my gall bladder issues is beyond wonderful. Only thing I would recommend is that the users' manually entered nutrition data be monitored to ensure accuracy. I regularly find multiple entries from other users for the exact same foods but with conflicting nutrition facts.,user friendly help give eat avoid gall bladder issue beyond wonderful thing would recommend user manually enter nutrition datum monitor ensure accuracy regularly find multiple entry user exact conflicting nutrition fact,4,2,positive
1840,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1840,1840,2021-02-10 15:45:29,"I really like the app, but when I add ""my foods"" to the food list, the calories keep changing",like add list change,4,2,positive
1841,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1841,1841,2021-02-09 22:50:28,Fairly easy to use but find very conflicting totals. I Google foods then find one that corresponds with on app. Very time consuming.,fairly easy find conflicting total google find one correspond time consume,3,2,neutral
1842,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1842,1842,2021-02-07 14:51:54,"I really like the ability to calculate my calories and p cottage of proteins, carbs and fats. I lost 4 pounds the first week of using this app.",like ability calculate p cottage protein carb fat lose 4 pound first week,5,2,positive
1843,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1843,1843,2021-02-07 12:52:31,Very easy to use but some of the food scanned doesn't marry up to the nutritional information on the product but can be rectified. I am finding it very useful.,easy scan marry nutritional information product rectify find useful,4,2,positive
1844,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1844,1844,2021-02-06 15:41:22,Had this for around a week and have found it really useful. It allows me to manage the calories and carbs I'm consuming in a simple way. Currently shielding with a damaged knee so monitoring what goes in my mouth is vital!,around week find useful allow manage carb consume simple way currently shield damage knee monitor go mouth vital,5,2,positive
1845,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1845,1845,2021-02-05 16:04:03,"Great app! Tracks everything i want it to, accurate and easy. The only thing I can't seem to do is add custom foods and food values. But other than that awesome 👌",great everything want accurate easy thing seem add custom value awesome,5,2,positive
1846,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1846,1846,2021-01-31 18:34:59,"One of the things I like best about this app is that I can make my own foods. I have a recipe site and make certain items that would not be on the list, for example, White Chicken Chili with Corn. I have another program on my desktop that has nutritional values for ingredients, so it's just a matter of naming the food and inputting the values from my other program. I keep track, I know if I'm about to go over or not. It's nice seeing how I'm doing as far as Carbs, Protein and Fats. Am I on a diet? Yes. But, it doesn't feel that way. I record what I ate and then I can see how much I have left so I know whether I can splurge or not. It's nice that it also records how many calories you burned during the day. Having a fitness tracker that talks to Google Fit which talks to the Virtual Gym makes it even nicer. The only change I would make to the app is for it to show sugar intake as well, but other than that it's a great app.",one thing like good recipe site certain item would list example white chicken chili corn another program desktop nutritional value ingredient matter name inputte value program know go nice see far carbs protein fat yes feel way record eat see much leave know whether splurge nice also record many burn day tracker talk google fit talk virtual gym nice change would show sugar intake well great,5,2,positive
1847,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1847,1847,2021-01-30 21:17:49,So far its been really great. I'm not sure if its 100% accurate on the product nutrition facts but it seems to be close enough to work. I have only been using it for 4 days and have already learned a lot about portion sizes and have lost a few lbs. Great app for helping guide me to eating better and making me fully aware of everything I am putting in my body.,far great sure 100 accurate product nutrition fact seem close enough work 4 day already learn lot portion size lose lbs great help guide eat well fully aware everything put body,5,2,positive
1848,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1848,1848,2021-01-27 01:31:30,Terrible app. I do not want to follow percentage and their plan as they suggest. I want to enter my own plan (as per med recommendation) also count carb and net carns not see their percentage.,terrible want follow percentage plan suggest want enter plan per med recommendation also count carb net carn see percentage,1,2,negative
1849,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1849,1849,2021-01-26 00:28:10,It's okay. Gives me a sense of things. Can't figure out how to make some features operate (maybe they don't?). A cut/paste feature would be helpful.,okay give sense thing figure feature operate maybe cut paste feature would helpful,3,2,neutral
1850,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1850,1850,2021-01-25 20:33:21,It's a good app it helps me keep track of my food calories and portion control.,good help portion control,5,2,positive
1851,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1851,1851,2021-01-22 18:58:15,"I enjoy using this app bc it gives me an idea of how many carbs, fats etc. that I take in at each meal and daily.",enjoy bc give idea many carb fat etc take daily,5,2,positive
1852,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1852,1852,2021-01-22 12:53:08,Wish it did a better job of merging info from the fitness app popeye since they made me download them together . It doesn't factor in my true calories burned in my workouts,wish well job merge info popeye since download together factor true burn workout,4,2,positive
1853,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1853,1853,2021-01-20 21:46:51,"Really good at a basic level with the small amount of foods available (no sausage, beef burger, pork chop, full fat yoghurt, blackberries, bone or bouillon soup, red wine etc. Unless one has to upgrade to get more foods? Oh, some defaults are 50 cups so beware low fat yog is thousands of calories until you notice! 😂",good basic level small amount available sausage beef burger pork chop full fat yoghurt blackberry bone bouillon soup red wine etc unless one upgrade oh default 50 cup beware low fat yog thousand notice,4,2,positive
1854,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1854,1854,2021-01-20 15:58:55,I like the app. Still lots of fixes with incorrect food quantity and values as well as scanner function not pulling up item but name search will pull it up. But I like how user friendly and think it will just get better and better!,like still lot fix incorrect quantity value well scanner function pull item name search pull like user friendly think well well,4,2,positive
1855,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1855,1855,2021-01-20 03:42:14,It doesn't calibrate everything the way i would like it to. It does list most things correctly. I have not tried any others so i think this site is great.,calibrate everything way would like list thing correctly think site great,5,2,positive
1856,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1856,1856,2021-01-19 20:41:23,Had been working really well but the last three days the activity connection isn't updating the app.,work well last three day activity connection update,3,2,neutral
1857,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1857,1857,2021-01-18 23:51:47,Love it. Tracking going really well. Love the scan options.,love go well love scan option,5,2,positive
1858,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1858,1858,2021-01-18 16:14:47,The kind issue I have have with this app is when I search for ready meals it comes up as millilitres instead of grams I wish there is a way you we could like if you see a Sutton food you searched up and it has something incorrect on it it you could good like vote to change this for the rest of the community and keep information in right order,kind issue search ready come millilitre instead gram wish way could like see sutton search something incorrect could good like vote change rest community information right order,3,2,neutral
1859,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1859,1859,2021-01-15 23:35:37,"I like that this app lets you see the fats, carbs and protein with every meal.",like let see fat carb protein every,4,2,positive
1860,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1860,1860,2021-01-15 16:53:32,It's easy to scan food labels. This is my first week so still getting acquainted with the application.,easy scan label first week still getting acquaint application,4,2,positive
1861,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1861,1861,2021-01-14 13:29:38,Easy to use consistent food tracker will get you the results your looking for if you follow instructions given by a coach,easy consistent tracker result look follow instruction give coach,5,2,positive
1862,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1862,1862,2021-01-12 21:17:46,Easy to use. I like the way it shows how many calories used and how many you have kept. After putting in initial information the app calculates for you.,easy like way show many many put initial information calculate,5,2,positive
1863,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1863,1863,2021-01-11 23:02:56,"Great app for tracking calories, but there are a lot of misentries in the database. Good for adding your own recipes for tracking micronutrients too.",great lot misentrie database good add recipe micronutrient,5,2,positive
1864,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1864,1864,2021-01-10 22:30:52,Very easy to use. I wish the food database was a bit larger but that's okay. Overall great app,easy wish database bit large okay overall great,4,2,positive
1865,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1865,1865,2021-01-10 18:22:25,"I would like to see calorie, carb and fats on items at the same time instead of having to switch back and forth. Also when looking up a food item sometimes it brings up the correct item but gives no nutritional values. It should be easier to find items used for a second time rather than having to hunt for it all over. There is a wide range of values for the same item. Otherwise it is pretty easy to navagate. I do like it.",would like see carb fat item time instead switch back forth also look item sometimes bring correct item give nutritional value easy find item second time rather hunt wide range value item otherwise pretty easy navagate like,4,2,positive
1866,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1866,1866,2021-01-10 13:22:10,"It's a great app. Calculates your Bmi, body type needed, necessary calories needed and how to achieve your body goal",great calculate bmi body type need necessary need achieve body goal,5,2,positive
1867,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1867,1867,2021-01-10 01:59:32,Most of the foods that I scan do not have the same calorie value. And would be easier to work if everything was in cups or oz.,scan value would easy work everything cup oz,3,2,neutral
1868,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1868,1868,2021-01-09 19:40:46,I like everything about this app except that I can only enter foods in metric form. I wish there was an option to change it to cups and ounces.,like everything except enter metric form wish option change cup ounce,3,2,neutral
1869,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1869,1869,2021-01-08 02:30:49,"I really like this app for calculating daily calories. It is super helpful. You just have to wat h the calorie amount on items when you put in serving sizes, because some seem to be entered with ""off"" data. Easiest to add items with the barcode.",like calculate daily super helpful wat h amount item put serve size seem enter datum easy add item barcode,5,2,positive
1870,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1870,1870,2021-01-06 15:32:25,Helps Me too stay focused of what and how much I am eating too help me to manage and my goal is too reverse type 2 diabetes.,help stay focused much eat help manage goal reverse type 2 diabetes,4,2,positive
1871,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1871,1871,2021-01-05 18:04:10,"I truly like the ability to add my foods, however when entering the amt of food, the calorie, carbs and nutritional value is way off. I'm a Diabetic and know the nutritional value of the foods I eat. This doesn't match.",truly like ability add however enter amt carb nutritional value way diabetic know nutritional value eat match,3,2,neutral
1872,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1872,1872,2021-01-04 15:32:20,"This app is great, the only thing is that some food selections don't have the correct nutritional information.",great thing selection correct nutritional information,3,2,neutral
1873,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1873,1873,2021-01-04 09:30:16,Its working out so far for me. It reminds me to scan my food & being a diabetic I have to watch everything that I eat. Gave me more motovation!,working far remind scan diabetic watch everything eat give motovation,5,2,positive
1874,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1874,1874,2021-01-04 03:14:28,Why am I not able to create ab account please tell me because I downloaded this app and am trying to create account but it is asking password and then it is saying email address is too short. And when I enter email address then also it says email address is too short. Please help me if you help me I will give 5 stars.,able create ab account please tell download create account ask password say email address short enter email address also say email address short please help help give 5 star,1,2,negative
1875,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1875,1875,2020-12-28 13:11:07,"Great for tracking food. You, however, cannot rely on an app to calculate your specific necessary macro nutrients necessary to reach your goals. I went by the apps recommended nutrients intake for my height and weight, but realized that further adjustment to my nutrients needed to be calculated in order to reach my intended goal. Can't take anything away from the app, it does what it advertises. But you need to monitor your growth and progression weekly in order to remain on track.",great however rely calculate specific necessary macro nutrient necessary reach goal go recommend nutrient intake height realize adjustment nutrient need calculate order reach intended goal take anything away advertise need monitor growth progression weekly order remain,5,2,positive
1876,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1876,1876,2020-12-27 17:23:38,"Too hard to use. Not intuitive. I could not add food to ""My Food"" category in the app. It should be as simple as ""select""...""add"" but its not.",hard intuitive could add category simple select add,2,2,negative
1877,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1877,1877,2020-12-27 11:29:22,Easy peasy! with the barcode scanner there is nothing to think about! It does all the math for you calculating and separating the carbs proteins and the fats all in their own categories and also has lookup option as well I love this app keeps me on track!,easy peasy barcode scanner nothing think math calculate separate carbs protein fat category also lookup option well love,5,2,positive
1878,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1878,1878,2020-12-21 20:57:22,The best ever diet app. Just they need to adjust the arabic language items by adding the right values to each kind of food.,good ever need adjust arabic language item add right value kind,5,2,positive
1879,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1879,1879,2020-12-19 00:52:22,A lot of even popular foods aren't available or portions aren't accurate but in overall it helps me keep an idea of calories consumed daily.,lot popular available portion accurate overall help idea consume daily,4,2,positive
1880,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1880,1880,2020-12-15 00:26:53,"Easy to use. I wish it had a water track, but still one of the best ones. It's not confusing or complicated at all. It's easy to add foods that aren't on the food list already",easy wish water still one good one confusing complicated easy add list already,5,2,positive
1881,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1881,1881,2020-12-14 16:40:58,Great way to keep up with daily carbs and protein! Very extensive list of goods including fast food!,great way daily carb protein extensive list good include fast,5,2,positive
1882,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1882,1882,2020-12-12 19:22:43,Overall is fine but doesn't count calories burned properly. Apart from that its database and ease of access make it perfect!,overall fine count burn properly apart database ease access perfect,4,2,positive
1883,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1883,1883,2020-12-11 16:44:03,"Easy to use. Helps to keep track of carbs, fats and calories. Learning to use grams instead of ounces, cups ect has been a learning situation.",easy help carbs fat learn gram instead ounce cups ect learning situation,5,2,positive
1884,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1884,1884,2020-12-09 04:03:44,"I downloaded this application to assist with my weight loss program goal with Anytime Workout App. So far so good. I enjoy the barcode scan option as it is faster to scan my food. This app makes counting calories, carbs and fat so easy. I also like the motivational tips and the food intake reminder. I often go without eating because my stomach don't make the growling sound, I just go straight to feeling sick. This app is great.👍🏾👍🏾",download application assist loss program goal anytime workout far good enjoy barcode scan option fast scan count carb fat easy also like motivational tip intake reminder often go without eat stomach growling sound go straight feel sick great,5,2,positive
1885,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1885,1885,2020-12-08 06:26:42,"So much difficulty trying to add a specialty drink to ""my meals"" won't accept the total calories per serving size so ends up saying it's got over 8k calories in it. Often glitches to the ""my plan"" page regardless of what you click, and has started going back to the ""creating your food plan"" info stage (but has kept the information I have previously entered).",much difficulty add specialty drink accept total per serve size end say 8k often glitch plan page regardless click start go back create plan info stage information previously enter,2,2,negative
1886,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1886,1886,2020-12-07 16:58:43,"Does not give an alphabetical list of foods by weight for carb & fiber amounts. I do NOT want a recipe book or pre-determined meal plans! Also, it will not allow me to DELETE it!",give alphabetical list carb fiber amount want recipe book pre determined plan also allow delete,1,2,negative
1887,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1887,1887,2020-12-04 18:25:12,Pretty good. Not a bunch of ads. Can find most foods. The exercise app is separate and they don't link data that I can tell. That would lead to 5 stars,pretty good bunch ad find exercise separate link datum tell would lead 5 star,4,2,positive
1888,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1888,1888,2020-12-02 18:49:05,"This is an awesome app! ... Especially now! It helps me to be more mindful of what i put into my body. I have problems eating sometimes, the pandemic is not helping, and with this app, i try harder, to at least meet the calorie requirements.",awesome especially help mindful put body problem eat sometimes pandemic help hard least meet requirement,5,2,positive
1889,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1889,1889,2020-12-01 20:01:36,Easy to use but some foods have more than one calorie count and somerimes are big differences.,easy one count somerime big difference,4,2,positive
1890,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1890,1890,2020-11-28 18:21:00,"This app is great for counting calories and logging your food. Ut helps with break down of carbs, sugars and proteins consumed.. it keeps you in the know.",great count log ut help break carbs sugar protein consume know,5,2,positive
1891,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1891,1891,2020-11-19 19:23:58,Works well. I hope they continue to delevop it. I'd like to put my recipes in there and get nutritional values calculated,work well hope continue delevop would like put recipe nutritional value calculate,4,2,positive
1892,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1892,1892,2020-11-18 12:24:36,"even if i install other apps i still use this one the most. I can easily find foods even in my own language(romanian) and that is soooo so helpful. I also love the proggress and achievements diary. Overall a great app, i'll continue to use it ♡",install still one easily find languageromanian soooo helpful also love proggress achievement diary overall great continue,5,2,positive
1893,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1893,1893,2020-11-09 14:49:04,It would be terrific if you could enter your own food calories. The protein shake I used is in the list but calories and protein are incorrect. We should have a way to modify it for correct totals. Wrong totals don't help.,would terrific could enter protein shake list protein incorrect way modify correct total wrong total help,3,2,neutral
1894,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1894,1894,2020-11-09 13:37:57,"It lacks a lot of products, you have to enter them yourself, a lot of the available products have mistakes in information. It has a lot of glitches. You need to install another app to log your exercise and it's not even customizable. I'm going back to Lose It!",lack lot product enter lot available product mistake information lot glitch need install another log exercise customizable go back lose,2,2,negative
1895,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1895,1895,2020-11-03 19:43:56,"Best of in its league. But because of the recipes are user-made, there is a lot of wrong information about nutritions and grams of meals. I hope you fix this.",good league recipe user lot wrong information nutrition gram hope fix,4,2,positive
1896,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1896,1896,2020-10-31 05:42:25,"I'm liking it, the drawback for me is if I want to add exercise I have to pay for their choice of exercise app when I would rather use my own to count calories burned.",like drawback want add exercise pay choice exercise would rather count burn,3,2,neutral
1897,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1897,1897,2020-10-29 18:28:06,"there is literally no way to create an account are you serious? how am i supposed to use the app when it only gives me log in options for basic fit and virtua gym, i have basic fit and it says its wrong, went ahead on the browser to create an account for virtuagym and did that verrified email and it also says login wrong, like what fix this and i will change the ratings",literally way create account serious suppose give log option basic fit virtua gym basic fit say wrong go ahead browser create account virtuagym verrifie email also say login wrong like fix change rating,1,2,negative
1898,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1898,1898,2020-10-27 15:44:33,I log in the foods that I eat and keep track of carbs and sugars. I have done really good! I had to change everything I eat and this really helps! Thank you🙂,log eat carbs sugar good change everything eat help thank,4,2,positive
1899,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1899,1899,2020-10-19 16:33:29,"It has most of the foods available to chart. But, I have had some difficulty in finding foods that are homemade or different brands to chart on my list of daily foods.",available chart difficulty find homemade different brand chart list daily,4,2,positive
1900,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1900,1900,2020-10-18 01:00:41,It works ok. Kinda wish it automatically saved all of your foods instead of just the ones you add yourself? A lot of items are entered incorrectly. It will often bring up a brand name food for store brand items. I like how you can customize your carb plan.,work ok kinda wish automatically save instead one add lot item enter incorrectly often bring brand name store brand item like customize carb plan,4,2,positive
1901,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1901,1901,2020-10-17 23:12:33,"I love this app, especially compered to others. The main reason i consider this the best app, is because i feel it's honest with you and doesn't disturp you. Other apps have these annoying notifications, useless recomendations that really do not help you. This app feels clean and does it's job well. It doesn't have any annoying ads and it's extremely use-able. Searching up food is easy and scanning the barcode is even easier! It knows what product you are scanning 95% of the time.",love especially compere main reason consider good feel honest disturp annoying notification useless recomendation help feel clean job well annoying ad extremely able search easy scan barcode easy know product scan 95 time,5,2,positive
1902,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1902,1902,2020-10-14 21:11:38,Finds the most obscure foods in its database. A joy. Sticking to the regime made easy.,find obscure database joy stick regime easy,5,2,positive
1903,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1903,1903,2020-10-14 03:24:54,Its remarkable. It enables younto.adf the food of your choice while calculating your macronutrients. I am recommending this app to a high school friend of mine who just had a mild heart attack,remarkable enable yountoadf choice calculate macronutrient recommend high school friend mine mild heart attack,5,2,positive
1904,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1904,1904,2020-10-08 21:47:29,"I LOVE THIS APP 😍😍😍 It's easy, clear and quick. Trying to figure out a nutritious meal plan with Ulcerative Colitis and plant based lifestyle choices can be super frustrating and stressful so it's SUCH a relief to find something that works and is nicely designed. I want to hug whoever made it 🥰 thank you",love easy clear quick figure nutritious plan ulcerative colitis plant base lifestyle choice super frustrating stressful relief find something work nicely design want hug whoever thank,5,2,positive
1905,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1905,1905,2020-10-07 23:29:44,"I like how it reminds you to track your food items as well as counts the protein, calories AND carbs. The only problem, not directly from the app, is that a person has the option to add n edit the nutrition facts, n sometimes people don't enter the correct info. Just be mindful of that.",like remind item well count protein carb problem directly person option add n edit nutrition fact n sometimes people enter correct info mindful,4,2,positive
1906,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1906,1906,2020-10-04 09:16:18,This app is very messy .. there is no way to change your plan after starting it ... that's very bad,messy way change plan start bad,1,2,negative
1907,10,10,"Kalorien, Fett & Eiweißzähler",1,1,1,0,1,9.99,49.99,0,0.0,0.0,1907,1907,2020-10-03 18:20:53,Terrible app! I couldn't even complete my profile; it was sending me in circles! I canceled after trying to set it up for over an hour. There's no way to contact them nor do they give refunds!,terrible could complete profile send circle cancel set hour way contact give refund,1,2,negative
