,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,lang,app_name,source
1973,173,c681f69e-1146-4469-bb2c-2c2c95519749,Jenny Wiseman,https://play-lh.googleusercontent.com/a-/AFdZucrG7nzqF8YmW3_zfI5QuuuovXa4NZxY4IVwrQRuAw,Easy to use and keeps me on track with My calorie intake.,5,0,9.8.5,2022-08-01 19:52:22,,,en,Kalorienzähler,most_relevant
1974,75,1daef7b8-a9ce-4ab7-81b1-1f868a57ac70,Victoria F,https://play-lh.googleusercontent.com/a-/AFdZucp-4vYeD5tqjrGntm8_C-Z0sZsJ1FxeioMYWoiopg,Really easy to use and brilliant for calorie counting - also easy to cancel subscription when you're not using it and resubscribe when you are. Generally just a super good app.,5,0,9.8.5,2022-08-01 14:48:20,,,en,Kalorienzähler,most_relevant
1975,51,d884f1f0-ed28-4f68-8acb-3ec6686b76c5,Rea Yamakawa,https://play-lh.googleusercontent.com/a/AItbvmn0g-iaxuSTS90Hv72ASuj4NBDEcP7RgqDObpsd=mo,This app started out amazing but it's just another one of those with money scam mindset. They only allow you to add 5 entries a day unless you pay. This app isn't anything special or doesn't have anything special about it compared to other much more amazing apps. I don't recommend.,2,0,9.8.0,2022-08-01 14:30:12,,,en,Kalorienzähler,most_relevant
1976,312,d7c47d4a-03b3-4bdf-8107-5ca55c3401a4,Michelle Walker,https://play-lh.googleusercontent.com/a/AItbvmnE_bef6NkITROaU05-ppeD1jkusxKc9ij5aVmw=mo,This app is helping me alit with how many calories i use a day to help me lose weight!!,5,0,9.8.5,2022-08-01 14:14:03,,,en,Kalorienzähler,most_relevant
1977,89,f78bc2ac-4b9a-4ac6-ab4b-1c72a46b5162,Andy Smith,https://play-lh.googleusercontent.com/a-/AFdZucokeOuVOsC3hUeN1y8d_l7FhI0ol_tH1dzikT3oBg,Fantastic app for calorie counting. Avoided for so long due to having to pay but much better than the free version of fitness Pal.,5,0,9.8.5,2022-08-01 10:41:25,,,en,Kalorienzähler,most_relevant
1978,37,9d933f8e-5ec9-4dfc-9de3-5c85c3f084b3,Margaret Reid,https://play-lh.googleusercontent.com/a/AItbvmnDvWYGaWNgwIOYl9oXTOUnXUAIQ94FCSN02BHL=mo,"I found this app very useful, especially as it was UK based. However, I've not found it easy to cancel my subscription as the app suggested I could. All I can do is uninstall it having been going round in circles.",4,0,9.8.5,2022-07-31 11:12:16,"Hi Margaret, thanks for your review. I'm sorry you've had difficulty finding the option to cancel - this needs to be done in the Google Play Store. Please email customercare@nutracheck.co.uk for further assistance, or give us a call on 0115 969 4660 (8:30am to 6pm, Mon to Fri). Best wishes Daisy, Nutracheck Team.",2022-08-01 15:20:37,en,Kalorienzähler,most_relevant
1979,47,615b107c-937c-4b89-850f-5805a19091dc,Cáthal Doherty,https://play-lh.googleusercontent.com/a-/AFdZucq3kGS_J2ytFNeuZ5V1cQQXgZACDOCojAi1iATR,"Great app BUT when adding exercise and calories lost, it would be nice if you can just put in an exact number of calories you lost, as I wear a Huawei Smart watch and I can't link it directly to the app.",4,0,9.8.0,2022-07-31 10:35:48,"Hi Cáthal, thanks for your review - you can do this! Tap the blue menu button on your Diary page > 'Manually Added' > 'Add New Exercise'. Hope this helps! Daisy, Nutracheck Team.",2022-08-01 15:22:22,en,Kalorienzähler,most_relevant
1980,100,2af784f6-1ddc-4e47-bbbc-343105edba04,Bethany Kew,https://play-lh.googleusercontent.com/a-/AFdZucpjuGTYk_5OINt7UA2utIy6uYIgPBppelFJ5bzWEA,Brilliant at recording and connecting to other apps/watches you may have. the database is nuts the while concept of this app is amazing,5,0,9.8.0,2022-07-31 07:36:06,,,en,Kalorienzähler,most_relevant
1981,33,9c37aae3-67ec-4798-ac76-83d21737e8fa,gulen levent,https://play-lh.googleusercontent.com/a/AItbvmmF64Ls7jmc1qYdhdJTK1_qfjToqHJqQRwZRj0-=mo,I absolutely love this app.... It's been life changing for me. so easy to use and it helps me to stay on track and actually loose weight. It has freed me to stick to a balanced diet without missing out on my favourite foods and snacks.The fact that everything is logged means I don't loose control. I love that I can log all my activities. This app has given me everything I need to succeed.Once I reach my target weight I will continue to use it to maintain my weight.,5,0,9.8.0,2022-07-30 21:12:51,,,en,Kalorienzähler,most_relevant
1982,18,89e48125-b075-4dd8-9c5e-c47fc78088c5,Martin Moore,https://play-lh.googleusercontent.com/a-/AFdZucpF23T6m1kWZk-8GRo9YjGwA72XjcNzAkt1qwE0mQ,"I like the app, but for a paid app I would like to see the portion size as the default option and definately included as one of the options. Other apps include the package/ portion as the default option. A recent example would be the ribeye steaks from Asda. Default is 100g and then you ha e the option to put a specific weight in. I'll often record my food later in the day so don't have the packaging in front of me. I then have to do a search on another app to the get the correct portion size.",3,2,9.8.5,2022-07-30 14:12:35,"Hi Martin, thanks for your feedback. Would you be able to get in touch with us via email to let us know the examples you've come across with only 100g serving options? We will see what we can do. The email address is customercare@nutracheck.co.uk - thanks. Hope to hear from you! Daisy, Nutracheck Team.",2022-08-01 15:25:06,en,Kalorienzähler,most_relevant
1983,111,5b893d5d-458e-4c14-8725-98359125dc60,Tom Bourn,https://play-lh.googleusercontent.com/a/AItbvmn8D3tsRZv5bmUI2EQJoo7pnUxN5iYl61uvMxnN=mo,"Great app easy to use , it's got everything preloaded I have tried so far and it's a great reminder to stay on track each day",5,0,9.8.0,2022-07-29 19:10:41,,,en,Kalorienzähler,most_relevant
1984,164,477ac2a6-06c4-4712-9008-459d419f0763,Bezza Jo,https://play-lh.googleusercontent.com/a-/AFdZucoyQJ-1ankjKaorU9TquFXlJrhQgiA6vWMLXGb8FtU,"Excellent, easy, fun to use. Way better than MFP. Recommended",5,0,9.8.5,2022-07-28 13:16:07,,,en,Kalorienzähler,most_relevant
1985,167,e28434ab-2744-48b4-8ca6-e9900b37db32,D A,https://play-lh.googleusercontent.com/a/AItbvmlyxxn0YxOuk5XBTJPg0-L0E3-8ulGOmIbpLIXs=mo,After first week you'll be forced to use paid version or leave. Free version after 7 days' trial will be totally useless and extremely restricted.,1,0,9.8.0,2022-07-28 08:58:30,,,en,Kalorienzähler,most_relevant
1986,165,500cdca1-dd76-4939-b6b5-f4df0f5b6316,Julie Egan,https://play-lh.googleusercontent.com/a/AItbvmnaOW3bPf0Y7FqOW7iGS6RQ0yuUJ5JkzLAX9HEE=mo,Learning something new every day on this app. Brilliant information to stay healthy,5,0,9.8.0,2022-07-27 20:00:18,,,en,Kalorienzähler,most_relevant
1987,103,48c8b92f-455c-444f-8737-bf9461c964e5,Mireia Fenoll,https://play-lh.googleusercontent.com/a-/AFdZucpOMDKAXYCbcQxVkqz9uycGzRBGChsHT6BB_xs4,"very complete, would like it to be a bit more visual like the NHS app (which is not as good as this one)",4,0,9.8.5,2022-07-27 18:18:16,,,en,Kalorienzähler,most_relevant
1988,19,16d4bc78-32ec-4a2b-92c4-58b4fff6194d,Maureen Kelly,https://play-lh.googleusercontent.com/a/AItbvmlQ2ftVfUtvA5Mbvto7CQa0q-K1Vo81P4HiktAu=mo,Have used other calorie counting apps and always found them quite awkward at times to find the calories. This one is brilliant. Pictures make it easy to be sure you've found the right product and easy to calculate for the amount you eat. All takeaways are there. Have even subscribed for the year which I never do.,5,10,9.8.0,2022-07-27 10:33:20,,,en,Kalorienzähler,most_relevant
1989,48,c38235a8-2976-4839-8d07-f5c12a775fd4,eric John,https://play-lh.googleusercontent.com/a/AItbvmk6rD5Cy_NBvuenfLxu_UXpNoXh5VAKFStG2KgeIQ=mo,"I used to use f1tnessp@l but every function is behind a pay wall now. Tried this app instead and it's perfect. The database has all my foods, I can change my macros to suit my needs and everything is intuitive to use. Had to edit my review because I didn't realise this was a free trial and this app also charges.",3,0,9.8.0,2022-07-27 01:21:00,"Hi Eric. Just to explain, the fee means we can have an amazing team of people working very hard to keep the data accurate, add new features & help members with their queries. We could have taken adverts instead, but we believe you get a better user experience without & we want the app to be as user-friendly as possible. Daisy, Nutracheck Team.",2022-07-29 12:28:26,en,Kalorienzähler,most_relevant
1990,110,1f1bf62c-cc88-44a7-851d-37256b887c03,Emily Foord,https://play-lh.googleusercontent.com/a-/AFdZucpHUHbVWw7j8r0UNKnoSQgeWMex8NM8O3yeUcwk,It probably has the best library of food for UK but unless you pay you can only add 5 items of food a day which kinda defeats the purpose of the app,2,0,9.8.0,2022-07-26 21:04:52,"Hi Emily, the free Lite membership allows unlimited food searches but daily restrictions do apply. The fee enables us to bring you the best app and UK food database whilst keeping the app free of ads. I appreciate you'd prefer the service to be free, but I hope this explains what the subscription provides. Best wishes Daisy, Nutracheck Team",2022-07-29 12:36:33,en,Kalorienzähler,most_relevant
1991,180,d6256bc6-ef7a-4e3e-84d6-e0d22a81380c,charlee frost,https://play-lh.googleusercontent.com/a-/AFdZucrUlz7J6Z3UxdOaAATVOXanM0BV28yhUtzC7dT7rg,brilliant app I've lost 8lbs in 2 week just counting calories and exercise,4,0,9.8.0,2022-07-25 07:39:30,,,en,Kalorienzähler,most_relevant
1992,92,7146a88d-814b-41aa-95a4-c3f5401392b1,Rebel Sparx,https://play-lh.googleusercontent.com/a-/AFdZucrYfSTr4OtUUMFxX7RJzzphZF3pzbmsShH1EF955A,I would given this app 5 star but they took 2 weeks to reply to my email asking why they clam there system blocked me and and they said they unblock me taken over 24hrs but beside that this app that I used 48 hrs worth was handed every item I scanned picked it up but due to the time it take and as well why I had this problem I think 🤔 until my problem my review will stay the same,2,0,9.8.0,2022-07-24 23:28:08,"Hi there, I'm sorry you've had an issue. We got an email from you on 24th July and replied within 4 minutes to say your account had been reactivated, but maybe you didn't get our reply or it went into a junk folder...? Please can you email customercare@nutracheck.co.uk if you are still having any issues. Thanks Rachel, Nutracheck Team",2022-07-25 17:13:12,en,Kalorienzähler,most_relevant
1993,0,477b048f-0c42-43fa-8de9-d18a647af7f6,Beth Cottee,https://play-lh.googleusercontent.com/a-/AFdZucotX8kJBfMcP1_mFjt3JguuKeB2DYMtsea_upZf8w,"This app is fantastic!! I started intermittent fasting about 3 weeks ago and wanted to see how my caloric intake impacted my journey, so I took a chance with this app, and it has been amazing! From the barcode scanner, to the recipe creator, to the fact that it syncs with Google Fit, and so many more reasons, this has been an excellent tool for the job! ❤️",5,4,9.8.5,2022-07-24 20:37:39,,,en,Kalorienzähler,most_relevant
1994,16,6b8091a1-14b1-469a-8428-4c89418c812a,orazsu,https://play-lh.googleusercontent.com/a-/AFdZucrFV50sq4DGWgLQi5OsSgDNSIFUijJvXIVaCKuRyQ,"This was a quick U turn, at the beginning I really didn't like this app, but I stuck around to see what it can offer. It seems to be the most accurate app in terms of kcal values compared to other apps (I tested 4), and has the best database. Detailed macro info, easy to follow everything, detailed measurements, good articles. They changed my opinion so much I'm now considering an annual subscription",5,35,9.8.0,2022-07-23 14:26:28,"Hi there, wow thank you for your updated review! I'm really pleased to hear you stuck around and your opinion of the app is now really positive. We hope you join us on the annual subscription :-D! Best wishes, Daisy, Nutracheck Team.",2022-07-29 12:31:00,en,Kalorienzähler,most_relevant
1995,471,957096c9-46c2-4a22-a907-02f9e1a3e28f,sozzy666,https://play-lh.googleusercontent.com/a/AItbvmncId0u4zFmuITicj3L0lDD3aeXtkSirUqd_T24=mo,"Unless you subscribe after the 7day trial, the 5items a day is useless",1,0,9.8.0,2022-07-23 13:48:27,,,en,Kalorienzähler,most_relevant
1996,38,17eb5ce6-d95a-4022-a590-8b9738f702b0,OpeNMinDed DJ,https://play-lh.googleusercontent.com/a-/AFdZuco_AF2YVMZsftAXtNDEcDC4HXFisRio4JZ4iXjU,"Amazing but could do with a few tweaks, support for samsung health syncing & vesync would be amazing.! To keep a closer eye on weight, fitness, and full body check (muscle mass, bmi, subcanteous fat etc )",4,0,9.8.0,2022-07-22 20:15:53,,,en,Kalorienzähler,most_relevant
1997,17,480e27ee-aa0a-40ee-bf4d-8f1ec1207d21,TT Smith,https://play-lh.googleusercontent.com/a-/AFdZucrg2zqFFOtCn8FI383HBNgouAMevmIAe37C199e,"After trying both popular fat clubs and after yet another update and the new version really not being any good, I tried calorie counting. Was very dubious, but nutracheck is not only alot cheaper, it is easy to use. Even easier after ypu have input your favourites and recipes. There is option of virtual weigh in, but I have not needed this.... yet. The freedom calorie counting gives you is brilliant. No free points, no sins, no guilt, as long as within your calories. BRILLIANT!",5,32,9.8.0,2022-07-22 17:23:35,,,en,Kalorienzähler,most_relevant
1998,112,3770f60d-2e32-4318-819c-a81b5a410044,Kerri Harris,https://play-lh.googleusercontent.com/a/AItbvmlUldBF6MGBw8rGJb33bBpsJdyCnkGggCeyI5o_=mo,"I really like this app!! has helped a lot, didn't realise how many calories or how fat food and drinks have until I started using this app!!!",5,0,9.8.0,2022-07-21 19:07:43,,,en,Kalorienzähler,most_relevant
1999,93,ef6ef47e-e576-43cc-aab0-cd8c5f318cc6,Barry Hide,https://play-lh.googleusercontent.com/a/AItbvmnhfl77pip2XmzPDLrLBcQqrewxd2OLlY1Svhtc=mo,"Loving this app. Its helping me to eat more healthily and drink less alcohol as I've realised that for the calories contained in a bottle of wine, I can have another meal!",5,0,9.8.5,2022-07-21 15:25:47,,,en,Kalorienzähler,most_relevant
2000,91,2fa55aa3-6740-4512-8bf8-150c3feaefda,Pete edwards,https://play-lh.googleusercontent.com/a/AItbvmn0Df4xXhoFOJN8nguD1h1HxQEep0YUdlGf2AsL=mo,App is good but I think it's wrong to want extra subscription if you use the app on another device that you own. So only rating 3 stars because the owners of the app are such tightwads !,3,0,9.8.0,2022-07-21 07:41:41,"Hi Pete. To confirm, you don't need to pay more to access your account on another device - your subscription will let you login on multiple devices. Just ensure you sign in using the same details and your account will sync across the devices. If you're having a problem with this, please email customercare@nutracheck.co.uk. Daisy, Nutracheck Team.",2022-07-21 11:59:09,en,Kalorienzähler,most_relevant
2001,87,9c8244cd-0fde-4089-a59c-d584d2329fac,adelina popa,https://play-lh.googleusercontent.com/a-/AFdZucoFBKioQ5zyqTsl3jmKHJybAjs19jrTPGwHW2Cp,"The app is good but How do i cancel the subscription? I tried through the app and it advises me to go to play store and find manage subscription there, which i can't seem to find anywhere? Can u please be more specific and help me with this???",5,0,9.8.0,2022-07-21 06:55:47,"Hi Adelina, thanks for your review. Sorry you're having trouble with this, active auto renewals need to be cancelled via the Google Play Store or by contacting us. Please email customercare@nutracheck.co.uk or give us a call on 0115 969 4660 (8:30am to 6pm, Mon to Fri) - we will get this sorted. Daisy, Nutracheck Team.",2022-07-21 12:01:14,en,Kalorienzähler,most_relevant
2002,71,0397ff51-88e2-4272-ac9a-95431d67c7ae,Vanessa Allen,https://play-lh.googleusercontent.com/a-/AFdZucoF_o7ab-jNWqJFKXaeVNZWKgZVv3EETx4oRcyp6A,It's a good app but the day it expires after 12 months you get the same deal as everyone else..I deleted my account and joined on a different email to get the full price off..that deal should be there for previous members as well as new ones,4,0,9.8.0,2022-07-20 10:41:22,,,en,Kalorienzähler,most_relevant
2003,169,ba39c768-523c-4173-be1b-74c6c241e82b,Kate Russell,https://play-lh.googleusercontent.com/a-/AFdZucoFzhGKNjg7hyh77eEapb-QFs5Ft2nzfp9Vq7DFr2M,love this! so easy to use. UK foods and measurements,5,0,9.8.0,2022-07-19 13:32:49,,,en,Kalorienzähler,most_relevant
2004,492,64bf1bba-384b-443c-aff8-ffb51d1e2471,Laura Nieberg,https://play-lh.googleusercontent.com/a/AItbvmmsHgdXSbp2JGM1MUypoaz4vvaNKJV4Tlv-KupR=mo,Super easy and informative,5,0,9.8.0,2022-07-19 08:41:20,,,en,Kalorienzähler,most_relevant
2005,72,5c19dff9-ee34-4fd1-8946-620810885752,Laura Upton,https://play-lh.googleusercontent.com/a-/AFdZucrsRYnOq2IIPLXKGGnFwSTExE69kV6t86_5x2xz,I've recently put on a bit of weight and wanted to see what I was eating that might be affecting it and how to make better choices. I input that I have a moderately active job and very active in my leisure time... It recommend 1200 calories to lose 5kg. I'm sorry that's awful. I decided to see what it would say for other active profiles and it said the same wether you lived a sedentary life or an active life. 1200 calories would be detrimental for alot of people. What's the point of asking?,3,0,9.8.0,2022-07-19 07:49:19,"Hi Laura, thanks for your review. We can explain how the targets are calculated in more detail. If you would like to know this, please email us at customercare@nutracheck.co.uk, we'd be very happy to provide more information. Hope to hear from you! Daisy, Nutracheck Team.",2022-07-19 18:19:06,en,Kalorienzähler,most_relevant
2006,52,b20948c2-78d5-44a8-92b4-f38104745436,Sam Cooke,https://play-lh.googleusercontent.com/a-/AFdZucrkyflZc647SKX_3PusJjNcF-w0SBb_uuAtR59X1Hc,"Great for tracking calories, the only problem I've had is I can no longer add photos to custom meals. Edit: Changed to 5 stars because I can now upload photos.",5,0,9.8.0,2022-07-18 18:16:01,"Hi Sam, thanks for your review. I'm sorry you're having this problem. So we can get a bit more information from you on this, please can you get in touch with us directly? Our email is customercare@nutracheck.co.uk. Hope to hear from you! Daisy, Nutracheck Team.",2022-07-18 17:17:09,en,Kalorienzähler,most_relevant
2007,171,e34f5d35-c070-4d9c-8413-21c21c90b873,Peter Grieveson,https://play-lh.googleusercontent.com/a/AItbvmmC8LDEftblSpwR6hskUcnPKMtWIM5NeIFV-P4i=mo,Really impressed with their database of foods and exercises,5,0,9.8.0,2022-07-18 13:38:41,,,en,Kalorienzähler,most_relevant
2008,144,b0227b46-605d-4494-ad54-6e0f72fb096a,Karin Flower,https://play-lh.googleusercontent.com/a-/AFdZucq7zw8KYU5N0KsGKVYqLqPudG_wvCY6ALODI-SZnA,"So easy to use , incredibly informal and helpful if you are honest about your food intake.",5,0,9.8.0,2022-07-18 09:56:35,,,en,Kalorienzähler,most_relevant
2009,34,38574c7b-7e3d-4e1a-95bd-107e2b48c34f,Andrew Hughes,https://play-lh.googleusercontent.com/a/AItbvmmW_sLOqqJGeHNKvDvCfFmlvJA7jvejGcbZyQla=mo,By far the best app for nutritional values of UK food and drink I've ever used. I've found it very helpful to be able to track the calories I've had as I have them rather than totting them up at the end of the day. That way I know if I'm getting towards my daily limit rather than just guessing. Excellent!,5,0,9.8.0,2022-07-17 21:03:17,,,en,Kalorienzähler,most_relevant
2010,170,a0ea06a4-aac8-4e08-963c-f07b175e5a87,Michelle Gray,https://play-lh.googleusercontent.com/a/AItbvmmYayc3VY4Gda-uF_0nhJPq5ODiaa44C5BHU4tM=mo,Finding this App very helpful and lots of information given so easy to use and understand enjoying this experience. 🙂,5,0,9.8.0,2022-07-17 11:07:03,,,en,Kalorienzähler,most_relevant
2011,25,ed04d6fd-3e49-4c32-bb5a-915adfbbea33,Niki Bux,https://play-lh.googleusercontent.com/a/AItbvml_2kkT-QUCY_chVzu9WxQF7u-FWHziZI9ob_Re=mo,"Charged for monthly and despite paying for yearly sub. The app itself is very good. However when taking your cash is the issue. Originally I paid £3.99 a month. Then saw an offer come up for around £25 a year. Despite paying 25 upfront. They still took out £3.99 this morning. I did send a snooty email, however noticed that my account has been extended to Aug 2023, due to the £3.99 taken out. So I've cancelled the £3.99. And should not be billed till Aug 2023. I'm surprised this happened though.",3,0,9.8.0,2022-07-17 09:55:23,"Hi Niki, I'm sorry about that. To explain, purchasing a new membership in the app doesn't automatically cancel auto renewals that were already in place - this needs to be done manually. Not to worry, we'll get this sorted! Please email me at customercare@nutracheck.co.uk. Hope to hear from you! Daisy, Nutracheck Team.",2022-07-18 17:18:29,en,Kalorienzähler,most_relevant
2012,27,7916b509-9d37-42b4-b998-4ea034af1fad,IamMarishka M,https://play-lh.googleusercontent.com/a-/AFdZucqBnC0YcPyYH0COpDUBuM6b4ZnyhUFOTsnwkZFFFA,"offers 50% of yearly membership but when you try to pay doesn't go through, but the monthly membership works, very odd other than that thr app is great, I really didn't know I was eating as many calories as I was and couldn't figure out why I wasn't losing weight. I scan everything I eat now and it keeps my focused on my goal and making good choices, would definitely recommend",4,2,9.8.0,2022-07-16 05:43:55,"Hi there, thanks for your review! That doesn't sound right - you should be able to purchase the 12 month option if you wish. We'll have a look at your account and get this sorted - please email customercare@nutracheck.co.uk or give us a call on 0115 969 4660 (8:30am - 6pm, Mon to Fri). Hope to hear from you. Daisy, Nutracheck Team.",2022-07-18 17:19:45,en,Kalorienzähler,most_relevant
2013,35,cb451946-9f17-4979-af3f-d9266c8ef2d3,Andrew P86,https://play-lh.googleusercontent.com/a/AItbvmkhMSavumFlxSFkV18gaHlxA99Dfr7tnRvbfE9I=mo,"I would give this 5* based solely on the nutrition and large library of foods. My only reservation is the connection to my fitness tracker; nutracheck either doesn't update from the Garmin app, or doesn't refresh for hours after activities/steps which means your calorie allowance doesn't update all the time, or it completely misses it on the day. Other than this which for me is frustrating, its a reasonable app.",3,0,9.8.0,2022-07-15 21:28:32,"Hi Andrew, thanks for your review. Something doesn't sound quite right there, once your Garmin account is linked we should regularly update the data. If you drop us an email from your registered email address we can check everything looks OK on your account - customercare@nutracheck.co.uk. Hope to hear from you! Daisy Nutracheck Team.",2022-07-18 17:25:53,en,Kalorienzähler,most_relevant
2014,99,6dcb74fb-d761-4419-b42f-6ac461a65b20,Sarah H,https://play-lh.googleusercontent.com/a/AItbvmnRAeXDcjNwT-3rGhJHnjk_eLSznqWM1M4M6VEo=mo,Loving this app .ideal for calorie counting just scan the bar code and tell you everything. Love it,5,0,9.8.0,2022-07-15 16:46:53,,,en,Kalorienzähler,most_relevant
2015,26,10822804-fe42-4565-a5bd-95cddd983e4d,Caroline Dickson,https://play-lh.googleusercontent.com/a/AItbvmmHzGLnZSzg7Ts9RX2MlktusqHMz3uHpN2qFSQh=mo,"So far, nutracheck keeps surprising me how good it is. It can do things it doesn't even claim to EG -After a surprisingly easy tick list (much easier than competitor app was) it syncs EG getting the steps end weight from my Fitbit. -So far, its been brilliant at finding UK products and in amounts I'm used to rather than cups. -Seems flexible in what you want to track -able to email for instance to ask expert (rather than as with other products, ask a moderator who may give an outofdate reply).",5,0,9.8.0,2022-07-15 16:08:38,,,en,Kalorienzähler,most_relevant
2016,36,ebd14dd7-5a64-43ee-9111-a156e220d0a5,scott ruddiman,https://play-lh.googleusercontent.com/a/AItbvmmP_Z5NMOei3TBLktksAV42RSx1_QwGe0h2ZyLJ=mo,Really like this app has everything you need to monitor eating habits. The information it provides is great. Seen an improvement in my weight already coupled with 30 mins fast paced walking over 5 days Has a big data base of all the main supermarkets food.,4,0,9.8.0,2022-07-15 03:49:20,,,en,Kalorienzähler,most_relevant
2017,28,996700c2-e64f-4471-9799-762721575f40,Kate Tuerena,https://play-lh.googleusercontent.com/a-/AFdZucq2XHsYKIm_8m2fFcFimdJ2hB_RoaaOWkVYZtXF,"I've tried various tracking apps (myFitness pal, lowcarb, etc). This beats them all for UK use. The database really does seem to have everything and the breakdown of nutritional information is spot on. The create your own recipe function is also excellent. Highly recommended.",5,0,9.8.0,2022-07-14 20:53:57,,,en,Kalorienzähler,most_relevant
2018,166,987ecf01-bf8c-405e-ad50-a3d8c7976023,Julie Dawson,https://play-lh.googleusercontent.com/a-/AFdZucppuTewGg33vR2gdP3-iqDAQaRuCoeXvppqCaUI,"Perfect for a healthy lifestyle change, makes calorie counting easy.",5,0,9.8.0,2022-07-14 18:35:20,,,en,Kalorienzähler,most_relevant
2019,76,4672b66a-756f-4878-a526-310cc475e64e,Pauline lawrie,https://play-lh.googleusercontent.com/a-/AFdZucrqnI770RHM5UPctAOObBM2iEHpdCXQj-KjZ8jT7A,Great app but 1 star of for no manual way to add water intake. Would make things so much easier. Fitbit have a great water tracker. But fitbit app not as good as this one tho,4,0,9.8.0,2022-07-14 16:47:07,,,en,Kalorienzähler,most_relevant
2020,168,8b8db4a1-9b02-4595-9ba3-4c6098ff7a33,Anita Boyer,https://play-lh.googleusercontent.com/a-/AFdZucrO5P5cMjumWJWtkoapGB-OFA82HLtaTMi1cwVRCQ,"love this app, recognises way more bar codes than any other I've tried.Would love it to count my steps automatically on Samsung health.",5,0,9.8.0,2022-07-14 09:22:58,,,en,Kalorienzähler,most_relevant
2021,109,9bac55ce-098c-47c4-b45a-cb0908b3aedd,Svetlana Williams-Baimashkina,https://play-lh.googleusercontent.com/a/AItbvmkg_hywIIDWIYaIeyHGYAVCYI2gZ9GM1m5x5DpU=mo,Amazing app. So easy to track calories. I like that I can synchronise it with my garmin watch as well.,5,0,9.7.0,2022-07-13 16:26:54,,,en,Kalorienzähler,most_relevant
2022,176,5caaba1d-a762-4076-9811-ceab36b90704,Hayley Berrill,https://play-lh.googleusercontent.com/a/AItbvmn_w3hO92T1xT6e783HhsDMGpPIkGG6WiiivwCE=mo,LOVE this app! Makes tracking everything so much easier!,5,0,9.8.0,2022-07-13 14:47:55,,,en,Kalorienzähler,most_relevant
2023,30,063802c8-4d8f-4a5e-b21f-1c42df218d29,Lou B,https://play-lh.googleusercontent.com/a/AItbvml-Ga1F2DylJZy7kvRnaouLfCr_v3AvRH5xzk5n=mo,"Absolutely brilliant app; certainly offers you more than meets the eye. Love that it contains all the UK nutritional value of foods and the fact you can track not only your weight loss (kgs) but you can also track your body fat, waist size etc which has been really beneficial in helping me stay on track.",5,0,9.8.0,2022-07-12 23:07:35,,,en,Kalorienzähler,most_relevant
2024,40,6b839913-f4c5-4b9c-a2ae-90cc499a83c0,Dave Thompson,https://play-lh.googleusercontent.com/a-/AFdZucqP4Ygv1NCuP7M9KGBkq-rtCwpS7dPmkGyq6wYYpg,"Searched for ""free calories calculator"" and this was top of the list - it's free but severely limited insomuch as its not useable in a day to day setting without a oayed subscription! It's very good otherwise.",3,0,9.8.0,2022-07-12 00:53:38,,,en,Kalorienzähler,most_relevant
2025,470,441319bc-10cb-4cbe-96bb-dcef3a83ec6f,Emma Quinn,https://play-lh.googleusercontent.com/a/AItbvmma37NMCoHgeEchEORcSF1GBQoYqMyHxzTU2zAX=mo,Love this app. Ive lost a stone and a half in about 6 weeks.,5,0,9.7.0,2022-07-11 10:57:56,,,en,Kalorienzähler,most_relevant
2026,384,2e991486-ce7e-42dc-a3fc-94c914c27ff2,janine richards,https://play-lh.googleusercontent.com/a-/AFdZucqbS4j4gbpsRU0bm8eN3J_SDdEP-NA8UfoPHyBJXw,"Can I give it more stars? This is so easy to use, it even remembers the things you have eaten previously for breakfast dinner etc so you don't have to search again, all the stores on there, reminder to drink, tracks all kcal, carbs,.protiens for you. And your excercise from your device can link up. It's FREE amazing app.",5,0,,2022-07-09 22:43:32,,,en,Kalorienzähler,most_relevant
2027,46,91595644-1078-4867-8875-4d1a98f28c4b,Gaz J,https://play-lh.googleusercontent.com/a/AItbvmkGJmmiL_GBIXOPaGoFJGnw6r5abBxxjV9LeuSS=mo,"Slick, detailed and easy to use. Great user interface and a large database of foods, even has it for various restaurants and takeaways which shows some real effort and thought has gone into this app. It is a real eye opener how much calories some food has so it encourages positive and mindful eating habits.",5,0,9.7.0,2022-07-09 22:10:03,,,en,Kalorienzähler,most_relevant
2028,174,9c1af42c-1e2a-4946-9c54-f2b8a782fab1,jack19791979,https://play-lh.googleusercontent.com/a/AItbvmnUQQN9XXI9LCsW0qI7iKG_xHqsuZkHQqWCvbob=mo,Very difficult to find how to cancel auto renew.,1,0,9.8.0,2022-07-09 13:09:50,"Hi there, sorry you've had difficulty cancelling. If you have an active subscription, open the Google Play Store and tap into your Profile (top right) > find Nutracheck in your Subscriptions to cancel. Any problems, call us on 0115 969 4660 (8:30am-6pm, Mon-Fri) or email customercare@nutracheck.co.uk - we'll get this sorted. Daisy, Nutracheck Team.",2022-07-11 15:18:13,en,Kalorienzähler,most_relevant
